V1	Ix(D1:+)
1.820000000000000e+00	5.838230e-03
1.830000000000000e+00	5.884230e-03
1.840000000000000e+00	5.930278e-03
1.850000000000001e+00	5.976373e-03
1.860000000000000e+00	6.022516e-03
1.870000000000000e+00	6.068704e-03
1.880000000000000e+00	6.114937e-03
1.890000000000001e+00	6.161214e-03
1.900000000000000e+00	6.207535e-03
1.910000000000000e+00	6.253896e-03
1.920000000000000e+00	6.300300e-03
1.930000000000000e+00	6.346744e-03
1.940000000000000e+00	6.393227e-03
1.950000000000000e+00	6.439749e-03
1.960000000000000e+00	6.486309e-03
1.970000000000000e+00	6.532906e-03
1.980000000000000e+00	6.579540e-03
1.990000000000000e+00	6.626210e-03
2.000000000000000e+00	6.672914e-03
2.010000000000000e+00	6.719653e-03
2.020000000000000e+00	6.766426e-03
2.030000000000000e+00	6.813233e-03
2.040000000000000e+00	6.860071e-03
2.050000000000000e+00	6.906942e-03
2.060000000000000e+00	6.953844e-03
2.070000000000000e+00	7.000777e-03
2.080000000000000e+00	7.047740e-03
2.090000000000000e+00	7.094732e-03
2.100000000000001e+00	7.141754e-03
2.110000000000000e+00	7.188804e-03
2.120000000000000e+00	7.235882e-03
2.130000000000000e+00	7.282988e-03
2.140000000000001e+00	7.330121e-03
2.150000000000000e+00	7.377280e-03
2.160000000000000e+00	7.424466e-03
2.170000000000000e+00	7.471677e-03
2.180000000000000e+00	7.518914e-03
2.190000000000000e+00	7.566175e-03
2.200000000000000e+00	7.613461e-03
2.210000000000000e+00	7.660770e-03
2.220000000000000e+00	7.708104e-03
2.230000000000000e+00	7.755460e-03
2.240000000000000e+00	7.802839e-03
2.250000000000000e+00	7.850241e-03
2.260000000000000e+00	7.897665e-03
2.270000000000000e+00	7.945110e-03
2.280000000000000e+00	7.992577e-03
2.290000000000000e+00	8.040064e-03
2.300000000000000e+00	8.087573e-03
2.310000000000000e+00	8.135102e-03
2.320000000000000e+00	8.182650e-03
2.330000000000000e+00	8.230219e-03
2.340000000000000e+00	8.277806e-03
2.350000000000001e+00	8.325413e-03
2.360000000000000e+00	8.373039e-03
2.370000000000000e+00	8.420683e-03
2.380000000000000e+00	8.468346e-03
2.390000000000001e+00	8.516026e-03
2.400000000000000e+00	8.563724e-03
2.410000000000000e+00	8.611440e-03
2.420000000000000e+00	8.659173e-03
2.430000000000000e+00	8.706923e-03
2.440000000000000e+00	8.754688e-03
2.450000000000000e+00	8.802472e-03
2.460000000000000e+00	8.850270e-03
2.470000000000000e+00	8.898085e-03
2.480000000000000e+00	8.945916e-03
2.490000000000000e+00	8.993762e-03
2.500000000000000e+00	9.041623e-03
2.510000000000000e+00	9.089500e-03
2.520000000000000e+00	9.137391e-03
2.530000000000000e+00	9.185297e-03
2.540000000000000e+00	9.233218e-03
2.550000000000000e+00	9.281153e-03
2.560000000000000e+00	9.329101e-03
2.570000000000000e+00	9.377064e-03
2.580000000000000e+00	9.425040e-03
2.590000000000000e+00	9.473030e-03
2.600000000000001e+00	9.521034e-03
2.610000000000000e+00	9.569050e-03
2.620000000000000e+00	9.617079e-03
2.630000000000000e+00	9.665121e-03
2.640000000000001e+00	9.713176e-03
2.650000000000000e+00	9.761243e-03
2.660000000000000e+00	9.809323e-03
2.670000000000000e+00	9.857414e-03
2.680000000000000e+00	9.905518e-03
2.690000000000000e+00	9.953634e-03
2.700000000000000e+00	1.000176e-02
2.710000000000000e+00	1.004990e-02
2.720000000000000e+00	1.009805e-02
2.730000000000000e+00	1.014621e-02
2.740000000000000e+00	1.019438e-02
2.750000000000000e+00	1.024257e-02
2.760000000000000e+00	1.029076e-02
2.770000000000000e+00	1.033897e-02
2.780000000000000e+00	1.038718e-02
2.790000000000000e+00	1.043541e-02
2.800000000000000e+00	1.048365e-02
2.810000000000000e+00	1.053189e-02
2.820000000000000e+00	1.058015e-02
2.830000000000000e+00	1.062842e-02
2.840000000000000e+00	1.067669e-02
2.850000000000001e+00	1.072498e-02
2.860000000000000e+00	1.077328e-02
2.870000000000000e+00	1.082158e-02
2.880000000000000e+00	1.086990e-02
2.890000000000001e+00	1.091822e-02
2.900000000000000e+00	1.096655e-02
2.910000000000000e+00	1.101490e-02
2.920000000000000e+00	1.106325e-02
2.930000000000001e+00	1.111161e-02
2.940000000000000e+00	1.115998e-02
2.950000000000000e+00	1.120836e-02
2.960000000000000e+00	1.125674e-02
2.970000000000000e+00	1.130514e-02
2.980000000000000e+00	1.135354e-02
2.990000000000000e+00	1.140195e-02
3.000000000000000e+00	1.145037e-02
3.010000000000000e+00	1.149880e-02
3.020000000000000e+00	1.154724e-02
3.029999999999999e+00	1.159568e-02
3.040000000000001e+00	1.164413e-02
3.050000000000001e+00	1.169259e-02
3.060000000000000e+00	1.174106e-02
3.070000000000000e+00	1.178954e-02
3.080000000000000e+00	1.183802e-02
3.090000000000000e+00	1.188651e-02
3.100000000000000e+00	1.193501e-02
3.109999999999999e+00	1.198351e-02
3.120000000000001e+00	1.203203e-02
3.130000000000001e+00	1.208054e-02
3.140000000000001e+00	1.212907e-02
3.150000000000000e+00	1.217761e-02
3.160000000000000e+00	1.222615e-02
3.170000000000000e+00	1.227469e-02
3.180000000000000e+00	1.232325e-02
3.190000000000000e+00	1.237181e-02
3.199999999999999e+00	1.242038e-02
3.210000000000001e+00	1.246895e-02
3.220000000000001e+00	1.251753e-02
3.230000000000000e+00	1.256612e-02
3.240000000000000e+00	1.261471e-02
3.250000000000000e+00	1.266331e-02
3.260000000000000e+00	1.271192e-02
3.270000000000000e+00	1.276053e-02
3.279999999999999e+00	1.280915e-02
3.290000000000001e+00	1.285778e-02
3.300000000000001e+00	1.290641e-02
3.310000000000000e+00	1.295505e-02
3.320000000000000e+00	1.300369e-02
3.330000000000000e+00	1.305234e-02
3.340000000000000e+00	1.310099e-02
3.350000000000000e+00	1.314966e-02
3.359999999999999e+00	1.319832e-02
3.370000000000001e+00	1.324699e-02
3.380000000000001e+00	1.329567e-02
3.390000000000001e+00	1.334435e-02
3.400000000000000e+00	1.339304e-02
3.410000000000000e+00	1.344174e-02
3.420000000000000e+00	1.349044e-02
3.430000000000000e+00	1.353914e-02
3.440000000000000e+00	1.358785e-02
3.449999999999999e+00	1.363657e-02
3.460000000000001e+00	1.368529e-02
3.470000000000001e+00	1.373402e-02
3.480000000000000e+00	1.378275e-02
3.490000000000000e+00	1.383149e-02
3.500000000000000e+00	1.388023e-02
3.510000000000000e+00	1.392898e-02
3.520000000000000e+00	1.397773e-02
3.529999999999999e+00	1.402648e-02
3.540000000000001e+00	1.407525e-02
3.550000000000001e+00	1.412401e-02
3.560000000000000e+00	1.417278e-02
3.570000000000000e+00	1.422156e-02
3.580000000000000e+00	1.427034e-02
3.590000000000000e+00	1.431913e-02
3.600000000000000e+00	1.436792e-02
3.609999999999999e+00	1.441671e-02
3.620000000000001e+00	1.446551e-02
3.630000000000001e+00	1.451431e-02
3.640000000000001e+00	1.456312e-02
3.650000000000000e+00	1.461194e-02
3.660000000000000e+00	1.466075e-02
3.670000000000000e+00	1.470958e-02
3.680000000000000e+00	1.475840e-02
3.690000000000000e+00	1.480723e-02
3.700000000000001e+00	1.485607e-02
3.710000000000001e+00	1.490491e-02
3.720000000000001e+00	1.495375e-02
3.730000000000000e+00	1.500260e-02
3.740000000000000e+00	1.505145e-02
3.750000000000000e+00	1.510030e-02
3.760000000000000e+00	1.514916e-02
3.770000000000000e+00	1.519803e-02
3.779999999999999e+00	1.524689e-02
3.790000000000001e+00	1.529577e-02
3.800000000000001e+00	1.534464e-02
3.810000000000000e+00	1.539352e-02
3.820000000000000e+00	1.544240e-02
3.830000000000000e+00	1.549129e-02
3.840000000000000e+00	1.554018e-02
3.850000000000000e+00	1.558908e-02
3.859999999999999e+00	1.563798e-02
3.870000000000001e+00	1.568688e-02
3.880000000000001e+00	1.573579e-02
3.890000000000001e+00	1.578470e-02
3.900000000000000e+00	1.583361e-02
3.910000000000000e+00	1.588253e-02
3.920000000000000e+00	1.593145e-02
3.930000000000000e+00	1.598037e-02
3.940000000000000e+00	1.602930e-02
3.950000000000001e+00	1.607823e-02
3.960000000000001e+00	1.612717e-02
3.970000000000001e+00	1.617611e-02
3.980000000000000e+00	1.622505e-02
3.990000000000000e+00	1.627399e-02
4.000000000000000e+00	1.632294e-02
4.010000000000000e+00	1.637189e-02
4.020000000000000e+00	1.642085e-02
4.029999999999999e+00	1.646981e-02
4.040000000000001e+00	1.651877e-02
4.050000000000001e+00	1.656774e-02
4.060000000000000e+00	1.661671e-02
4.070000000000000e+00	1.666568e-02
4.080000000000000e+00	1.671465e-02
4.090000000000000e+00	1.676363e-02
4.100000000000000e+00	1.681261e-02
4.109999999999999e+00	1.686160e-02
4.120000000000001e+00	1.691059e-02
4.130000000000001e+00	1.695958e-02
4.140000000000001e+00	1.700857e-02
4.150000000000000e+00	1.705757e-02
4.160000000000000e+00	1.710657e-02
4.170000000000000e+00	1.715557e-02
4.180000000000000e+00	1.720458e-02
4.190000000000000e+00	1.725359e-02
4.200000000000001e+00	1.730260e-02
4.210000000000001e+00	1.735162e-02
4.220000000000001e+00	1.740063e-02
4.230000000000000e+00	1.744965e-02
4.240000000000000e+00	1.749868e-02
4.250000000000000e+00	1.754771e-02
4.260000000000000e+00	1.759674e-02
4.270000000000000e+00	1.764577e-02
4.279999999999999e+00	1.769480e-02
4.290000000000001e+00	1.774384e-02
4.300000000000001e+00	1.779288e-02
4.310000000000000e+00	1.784193e-02
4.320000000000000e+00	1.789097e-02
4.330000000000000e+00	1.794002e-02
4.340000000000000e+00	1.798907e-02
4.350000000000000e+00	1.803813e-02
4.359999999999999e+00	1.808719e-02
4.370000000000001e+00	1.813624e-02
4.380000000000001e+00	1.818531e-02
4.390000000000001e+00	1.823437e-02
4.400000000000000e+00	1.828344e-02
4.410000000000000e+00	1.833251e-02
4.420000000000000e+00	1.838158e-02
4.430000000000000e+00	1.843066e-02
4.440000000000000e+00	1.847974e-02
4.450000000000001e+00	1.852882e-02
4.460000000000001e+00	1.857790e-02
4.470000000000001e+00	1.862698e-02
4.480000000000000e+00	1.867607e-02
4.490000000000000e+00	1.872516e-02
4.500000000000000e+00	1.877426e-02
4.510000000000000e+00	1.882335e-02
4.520000000000000e+00	1.887245e-02
4.529999999999999e+00	1.892155e-02
4.540000000000001e+00	1.897065e-02
4.550000000000001e+00	1.901975e-02
4.560000000000000e+00	1.906886e-02
4.570000000000000e+00	1.911797e-02
4.580000000000000e+00	1.916708e-02
4.590000000000000e+00	1.921620e-02
4.600000000000000e+00	1.926531e-02
4.609999999999999e+00	1.931443e-02
4.620000000000001e+00	1.936355e-02
4.630000000000001e+00	1.941268e-02
4.640000000000001e+00	1.946180e-02
4.650000000000000e+00	1.951093e-02
4.660000000000000e+00	1.956006e-02
4.670000000000000e+00	1.960919e-02
4.680000000000000e+00	1.965833e-02
4.690000000000000e+00	1.970746e-02
4.700000000000001e+00	1.975660e-02
4.710000000000001e+00	1.980574e-02
4.720000000000001e+00	1.985488e-02
4.730000000000000e+00	1.990403e-02
4.740000000000000e+00	1.995318e-02
4.750000000000000e+00	2.000233e-02
4.760000000000000e+00	2.005148e-02
4.770000000000000e+00	2.010063e-02
4.779999999999999e+00	2.014979e-02
4.790000000000001e+00	2.019894e-02
4.800000000000001e+00	2.024810e-02
4.810000000000000e+00	2.029726e-02
4.820000000000000e+00	2.034643e-02
4.830000000000000e+00	2.039559e-02
4.840000000000000e+00	2.044476e-02
4.850000000000000e+00	2.049393e-02
4.859999999999999e+00	2.054310e-02
4.870000000000001e+00	2.059227e-02
4.880000000000001e+00	2.064145e-02
4.890000000000001e+00	2.069063e-02
4.900000000000000e+00	2.073981e-02
4.910000000000000e+00	2.078899e-02
4.920000000000000e+00	2.083817e-02
4.930000000000000e+00	2.088736e-02
4.940000000000000e+00	2.093654e-02
4.950000000000001e+00	2.098573e-02
4.960000000000001e+00	2.103492e-02
4.970000000000001e+00	2.108411e-02
4.980000000000000e+00	2.113331e-02
4.990000000000000e+00	2.118251e-02
5.000000000000000e+00	2.123171e-02
