V1	V(n002)	I(D1)
2.970000000000000e+00	6.146531e-01	1.177673e-02
2.980000000000000e+00	6.149011e-01	1.182549e-02
2.990000000000000e+00	6.151482e-01	1.187426e-02
3.000000000000000e+00	6.153944e-01	1.192303e-02
3.010000000000000e+00	6.156398e-01	1.197180e-02
3.020000000000000e+00	6.158843e-01	1.202058e-02
3.030000000000000e+00	6.161279e-01	1.206936e-02
3.040000000000000e+00	6.163707e-01	1.211815e-02
3.050000000000000e+00	6.166127e-01	1.216694e-02
3.060000000000000e+00	6.168538e-01	1.221573e-02
3.070000000000000e+00	6.170940e-01	1.226453e-02
3.080000000000000e+00	6.173335e-01	1.231333e-02
3.090000000000000e+00	6.175721e-01	1.236214e-02
3.100000000000000e+00	6.178100e-01	1.241095e-02
3.110000000000000e+00	6.180470e-01	1.245977e-02
3.120000000000000e+00	6.182832e-01	1.250858e-02
3.130000000000000e+00	6.185187e-01	1.255741e-02
3.140000000000000e+00	6.187533e-01	1.260623e-02
3.150000000000000e+00	6.189871e-01	1.265506e-02
3.160000000000000e+00	6.192203e-01	1.270390e-02
3.170000000000000e+00	6.194525e-01	1.275274e-02
3.180000000000000e+00	6.196841e-01	1.280158e-02
3.190000000000000e+00	6.199149e-01	1.285043e-02
3.200000000000000e+00	6.201450e-01	1.289927e-02
3.210000000000000e+00	6.203742e-01	1.294813e-02
3.220000000000000e+00	6.206028e-01	1.299699e-02
3.230000000000000e+00	6.208306e-01	1.304585e-02
3.240000000000000e+00	6.210577e-01	1.309471e-02
3.250000000000000e+00	6.212841e-01	1.314358e-02
3.260000000000000e+00	6.215097e-01	1.319245e-02
3.270000000000000e+00	6.217346e-01	1.324133e-02
3.280000000000000e+00	6.219588e-01	1.329021e-02
3.290000000000000e+00	6.221823e-01	1.333909e-02
3.300000000000000e+00	6.224051e-01	1.338797e-02
3.310000000000000e+00	6.226273e-01	1.343686e-02
3.320000000000000e+00	6.228487e-01	1.348576e-02
3.330000000000000e+00	6.230694e-01	1.353465e-02
3.340000000000000e+00	6.232895e-01	1.358355e-02
3.350000000000000e+00	6.235089e-01	1.363246e-02
