time	V(N003,N002)
8.874875179494075e-02	2.162825e+00
8.899289241994075e-02	2.056410e+00
8.923703304494075e-02	1.955232e+00
8.948117366994075e-02	1.859031e+00
8.972531429494075e-02	1.767564e+00
8.996945491994075e-02	1.680597e+00
9.021359554494075e-02	1.597909e+00
9.045773616994075e-02	1.519289e+00
9.070187679494075e-02	1.444538e+00
9.094601741994075e-02	1.373475e+00
9.119015804494075e-02	1.306933e+00
9.143429866994075e-02	1.251614e+00
9.156689161555889e-02	1.245169e+00
9.166656918133965e-02	1.278279e+00
9.174445024739543e-02	1.340336e+00
9.182844136766251e-02	1.434713e+00
9.190723718183373e-02	1.533198e+00
9.201953261332083e-02	1.675854e+00
9.232996519436878e-02	2.051386e+00
9.257410581936878e-02	2.326871e+00
9.281824644436878e-02	2.582498e+00
9.306238706936878e-02	2.816097e+00
9.330652769436878e-02	3.026346e+00
9.355066831936878e-02	3.212081e+00
9.379480894436878e-02	3.372303e+00
9.403894956936878e-02	3.506191e+00
9.428309019436878e-02	3.613111e+00
9.452723081936878e-02	3.692632e+00
9.477137144436878e-02	3.744544e+00
9.501551206936878e-02	3.768881e+00
9.525965269436878e-02	3.765961e+00
9.550379331936878e-02	3.736436e+00
9.574793394436878e-02	3.681375e+00
9.599207456936878e-02	3.602410e+00
9.623621519436878e-02	3.501919e+00
9.648035581936878e-02	3.383207e+00
9.672449644436878e-02	3.250662e+00
9.696863706936878e-02	3.109603e+00
9.721277769436878e-02	2.965549e+00
9.745691831936878e-02	2.823126e+00
9.770105894436878e-02	2.685310e+00
9.794519956936878e-02	2.553454e+00
9.818934019436878e-02	2.427870e+00
9.843348081936878e-02	2.308422e+00
9.867762144436878e-02	2.194845e+00
9.892176206936878e-02	2.086856e+00
9.916590269436878e-02	1.984179e+00
9.941004331936878e-02	1.886554e+00
9.965418394436878e-02	1.793733e+00
9.989832456936878e-02	1.705478e+00
1.001424651943688e-01	1.621566e+00
1.003866058193688e-01	1.541782e+00
1.006307464443688e-01	1.465924e+00
1.008748870693688e-01	1.393801e+00
1.011190276943688e-01	1.325509e+00
1.013631683193688e-01	1.263323e+00
1.015043814778816e-01	1.237376e+00
1.015821636480327e-01	1.239424e+00
1.016606741659857e-01	1.268555e+00
1.017209317316299e-01	1.314637e+00
1.017944384415394e-01	1.393608e+00
1.018690727127091e-01	1.484910e+00
1.019529163400383e-01	1.591464e+00
1.020553712484458e-01	1.720593e+00
1.022161235467648e-01	1.916828e+00
1.024602641717648e-01	2.200548e+00
1.027044047967648e-01	2.465955e+00
1.029485454217648e-01	2.710000e+00
1.031926860467648e-01	2.931291e+00
1.034368266717648e-01	3.128591e+00
1.036809672967648e-01	3.300823e+00
1.039251079217648e-01	3.447081e+00
