time	V(N003,N002)
5.699658742655517e-02	3.037301e+00
5.724072805155517e-02	2.895283e+00
5.745963211943913e-02	2.769434e+00
5.762660592381691e-02	2.676083e+00
5.782051559242279e-02	2.571360e+00
5.801466898373456e-02	2.470560e+00
5.825880960873456e-02	2.349336e+00
5.850295023373456e-02	2.233748e+00
5.874709085873456e-02	2.123845e+00
5.899123148373456e-02	2.019349e+00
5.923537210873456e-02	1.919994e+00
5.947951273373456e-02	1.825527e+00
5.972365335873456e-02	1.735709e+00
5.996779398373456e-02	1.650309e+00
6.021193460873456e-02	1.569111e+00
6.045607523373456e-02	1.491909e+00
6.070021585873456e-02	1.418505e+00
6.094435648373456e-02	1.348719e+00
6.118849710873456e-02	1.283016e+00
6.143263773373456e-02	1.223408e+00
6.153044375635004e-02	1.207039e+00
6.160502374789363e-02	1.208889e+00
6.167534433461534e-02	1.232444e+00
6.173585406387050e-02	1.275425e+00
6.181008749688743e-02	1.351197e+00
6.188026111835192e-02	1.434813e+00
6.196250734914260e-02	1.538186e+00
6.206384282533085e-02	1.665400e+00
6.221008552501153e-02	1.843802e+00
6.245422615001153e-02	2.127779e+00
6.269836677501153e-02	2.393775e+00
6.294250740001153e-02	2.638476e+00
6.318664802501153e-02	2.860487e+00
6.343078865001153e-02	3.058566e+00
6.367492927501153e-02	3.231633e+00
6.391906990001153e-02	3.378777e+00
6.416321052501153e-02	3.499272e+00
6.440735115001153e-02	3.592584e+00
6.465149177501153e-02	3.658397e+00
6.489563240001153e-02	3.696625e+00
6.513977302501153e-02	3.707446e+00
6.538391365001153e-02	3.691351e+00
6.562805427501153e-02	3.649207e+00
6.587219490001153e-02	3.582382e+00
6.611633552501153e-02	3.492905e+00
6.636047615001153e-02	3.383650e+00
6.660461677501153e-02	3.258540e+00
6.684875740001153e-02	3.122571e+00
6.709289802501153e-02	2.981303e+00
6.733703865001153e-02	2.839853e+00
6.758117927501153e-02	2.701898e+00
6.782209012382068e-02	2.571154e+00
6.806623074882068e-02	2.444772e+00
6.831037137382068e-02	2.324503e+00
6.855451199882068e-02	2.210136e+00
6.879865262382068e-02	2.101394e+00
6.904279324882068e-02	1.998002e+00
6.928693387382068e-02	1.899698e+00
6.953107449882068e-02	1.806230e+00
6.977521512382068e-02	1.717361e+00
7.001935574882068e-02	1.632864e+00
7.026349637382068e-02	1.552525e+00
7.050763699882068e-02	1.476138e+00
7.075177762382068e-02	1.403510e+00
7.099591824882068e-02	1.334474e+00
7.124005887382068e-02	1.268795e+00
7.139055136298353e-02	1.230755e+00
7.147236085896740e-02	1.212612e+00
7.153175945065091e-02	1.203743e+00
7.159237661527788e-02	1.203475e+00
7.164858628070724e-02	1.217878e+00
7.171556790659515e-02	1.257825e+00
7.177811882537699e-02	1.315240e+00
7.184409190091563e-02	1.390574e+00
7.192723475024854e-02	1.493710e+00
7.202992290890436e-02	1.623089e+00
7.214652608633804e-02	1.767286e+00
7.234505858849732e-02	2.003219e+00
7.258919921349732e-02	2.277381e+00
7.283333983849732e-02	2.531783e+00
7.307748046349732e-02	2.764102e+00
7.332162108849732e-02	2.973026e+00
7.356576171349732e-02	3.157400e+00
7.380990233849732e-02	3.316237e+00
7.405404296349732e-02	3.448725e+00
7.429818358849732e-02	3.554245e+00
7.454232421349732e-02	3.632379e+00
7.478646483849732e-02	3.682936e+00
7.503060546349732e-02	3.705972e+00
7.527474608849732e-02	3.701830e+00
7.551888671349732e-02	3.671198e+00
7.576302733849732e-02	3.615198e+00
7.600716796349732e-02	3.535535e+00
7.625130858849732e-02	3.434694e+00
7.649544921349732e-02	3.316121e+00
7.673958983849732e-02	3.184344e+00
7.698373046349732e-02	3.044763e+00
7.722787108849732e-02	2.902837e+00
7.747201171349732e-02	2.762954e+00
7.771028431956956e-02	2.630911e+00
7.792723400632308e-02	2.515791e+00
7.817137463132308e-02	2.392225e+00
7.841551525632308e-02	2.274532e+00
7.865965588132308e-02	2.162622e+00
7.890379650632308e-02	2.056218e+00
7.914793713132308e-02	1.955049e+00
7.939207775632308e-02	1.858858e+00
7.963621838132308e-02	1.767399e+00
7.988035900632308e-02	1.680440e+00
8.012449963132308e-02	1.597760e+00
8.036864025632308e-02	1.519148e+00
8.061278088132308e-02	1.444404e+00
8.085692150632308e-02	1.373338e+00
8.110106213132308e-02	1.305901e+00
8.134520275632308e-02	1.242898e+00
8.148489637469838e-02	1.212339e+00
8.155984046229402e-02	1.204863e+00
8.163418304079791e-02	1.215448e+00
8.170164644840272e-02	1.247713e+00
8.175612272360608e-02	1.293078e+00
8.182512184495566e-02	1.368677e+00
8.192002450604868e-02	1.484744e+00
8.202998511610132e-02	1.623117e+00
8.213593329268627e-02	1.754477e+00
8.232016450301766e-02	1.974334e+00
8.256430512801766e-02	2.250257e+00
8.280844575301766e-02	2.506830e+00
8.305258637801766e-02	2.741464e+00
8.329672700301766e-02	2.952829e+00
8.354086762801766e-02	3.139754e+00
8.378500825301766e-02	3.301235e+00
8.402914887801766e-02	3.436442e+00
8.427328950301766e-02	3.544734e+00
8.451743012801766e-02	3.625674e+00
8.476157075301766e-02	3.679044e+00
8.500571137801766e-02	3.704875e+00
8.524985200301766e-02	3.703480e+00
8.549399262801766e-02	3.675506e+00
8.573813325301766e-02	3.622025e+00
8.598227387801766e-02	3.544679e+00
8.622641450301766e-02	3.445860e+00
8.647055512801766e-02	3.328906e+00
8.671469575301766e-02	3.198237e+00
8.695883637801766e-02	3.059193e+00
8.720297700301766e-02	2.917278e+00
